Objednavaci_Cislo;Název;Značka;Nakupni_Cena_EUR_s_DPH;Aktualni_Nakupni_Cena_EUR_s_DPH;Platnost_do;Doporucena_EUR_s_DPH;Aktualni_Doporucena_EUR_s_DPH;SkladManufacturer;Manufacturer_Adress;Manufacturer_email;Manufacturer_tel;Manufacturer_web
11045006;Omnitronic DMP-102 USB/SD přehrávač;Omnitronic;174,95;174,95;31.01.2026;218,69;218,69;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
30004056;Šrouby na kolečka, sada 4 ks;Omnitronic;1,6;1,6;;2,28;2,28;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
30245660;PSSO prodlužovací kabel HQ5 H07RN-F-5G2,5, 1m;PSSO;48,42;48,42;;60,53;60,53;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
30245693;Prodlužovací kabel 250V, 16A, 3x1,5, 1,5m;Omnitronic;8,94;8,94;31.05.2024;11,99;11,99;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
30300432;Helukabel reproduktorový kabel, 4x2,5 mm, černý, 100 m role;Helukabel;340,16;340,16;28.1.2024;425,21;425,21;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
31000800;Transportní case pro 4 x PAR-LED 64 spot, krátký;Eurolite;230,73;230,73;;288,41;288,41;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
31000810;Transportní case pro 4 x PAR-LED 64 spot, dlouhý;Eurolite;240,11;240,11;;296,43;296,43;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
31000900;Transportní case pro 4x SLS-7;Eurolite;206,89;206,89;;252,31;252,31;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
31000910;Transportní case pro 4x SLS panel, velikost L;Eurolite;229,92;229,92;;280,38;280,38;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
42103540;Rámeček pro PAR-30 Spot, černý;Eurolite;4,67;4,67;;6,3;6,3;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
42103545;Rámeček pro PAR-30 Spot stříbrný;Eurolite;4,67;4,67;;6,3;6,3;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
42103615;Rámeček pro PAR-20 Spot, černý;Eurolite;4,67;4,67;;6,3;6,3;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
42103620;Rámeček pro PAR-20 Spot stříbrný;Eurolite;3,61;3,04;31.12.2026;4,89;4,06;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50499700;LED Neon Flex 230 V EC RGB 100cm;Eurolite;62,58;62,58;;80,22;80,22;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50499715;Eurolite Pro LED Neon Flex kontrolér, RGB;Eurolite;50,67;50,67;;63,34;63,34;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50499720;LED Neon Flex EC RGB spojka přímá;Eurolite;5,31;5,31;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50499745;LED NeonFlex AL lišta, délka 100cm;Eurolite;10,92;10,92;;15,82;15,82;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51116300;Návlek AF-650 válec 5m bílý;Eurolite;161,46;161,46;;201,82;201,82;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58000721;Hák divadelní TH-90S černý, 100 kg;Eurolite;12,41;12,41;28.02.2025;16,67;16,67;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58010250;Lanko jistící 3 mm x 600 mm s karabinou, stříbrné;Saveking;10,78;10,78;;14;14;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58010252;Lanko jistící bond 3 mm x 600 mm s karabinou, černé;Saveking;14,79;14,79;;19,21;19,21;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58010254;Lanko jistící bond 3 mm x 1000 mm s karabinou, stříbrné;Saveking;12,02;12,02;;15,6;15,6;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58010256;Lanko jistící bond 3 mm x 1000 mm s karabinou, černé;Saveking;15,41;15,41;;20,02;20,02;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58010258;Lanko jistící bond 4 mm x 600 mm s karabinou, stříbrné;Saveking;12,63;12,63;;16,41;16,41;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58010260;Lanko jistící bond 4 mm x 600 mm s karabinou, černé;Saveking;18,2;18,2;;24,43;24,43;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58010262;Lanko jistící bond 4 mm x 1000 mm s karabinou, stříbrné;Saveking;13,12;13,12;;17,61;17,61;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
58010264;Lanko jistící bond 4 mm x 1000 mm s karabinou, černé;Saveking;19,1;19,1;;25,63;25,63;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
59006905;Eurolite DEC-30 svorka, stříbrná, pro trubku 35mm;Eurolite;7,06;7,06;;9,87;9,87;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
60003861;RIGPORT Steel rope;Rigport;7,74;7,74;;10,39;10,39;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
60112380;Decotruss montážní sada;Decotruss;2,44;2,44;;3,49;3,49;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
80503420;Eurolite kontrolér pro CRT-120 LED curtain;Eurolite;174,9;174,9;;224,23;224,23;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
80710250;Omitronic CSP-6 Ceiling Speaker;Omnitronic;17,27;17,27;;24,15;24,15;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
80710435;Omnitronic WP-2H stropní reproduktor;Omnitronic;42,95;42,95;;56,52;56,52;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
80710442;Omnitronic DAL-2 stropní reproduktor;Omnitronic;39,45;39,45;;51,9;51,9;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
80710821;Omnitronic HS-45 PA;Omnitronic;58,2;58,2;;74,61;74,61;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
82600116;Bonsai, 80cm;Europalms;173,11;173,11;31.08.2024;213,72;213,72;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
82600137;Tráva vysoká s květináčem, 90 cm;Europalms;109,31;88,27;30.06.2025;134,95;110,34;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
82600167;Aloe-Vera rostlina, 60 cm;Europalms;41,02;41,02;31.08.2025;50,63;50,63;3;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26300011;Dimavery kapodastr pro ukulele, černý;Dimavery;6,9;6,9;;8,68;8,68;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
F0664470;2 role serpentiny, barva hnědá;Funny Fashion;2,07;2,07;;2,76;2,76;5;ESPA N.V.;Europark 1030, Houthalen-Helchteren 3530, Belgie;info@espa.be;+32 (0)11 79 06 40;www.espa.be;
83011819;Květináč, 69 cm, lesklý-černý;Europalms;145,98;74,79;31.12.2026;180,21;94,01;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
83330300;Hortenzie s květy, bílé, 100 LED diod, 80 cm;Europalms;47,87;19,66;31.12.2026;59,07;24,59;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
83330302;EUROPALMS Sada arum, 3 větve s LED bílé 85cm;Europalms;47,5;15,76;31.12.2026;58,66;20,48;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
83330304;Arum sada růžová, s bílými LED diodami, 85 cm;Europalms;47,17;15,76;31.12.2026;58,25;20,48;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
83330308;Vřesový motouz, s bílými LED diodami, 180 cm;Europalms;32,35;32,35;31.10.2024;42,56;42,56;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
83330310;Camelie, s bílými LED diodami, 50 cm;Europalms;57,84;22,09;31.12.2026;71,43;28,69;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
83330312;Myrta, s LED diodami, 180cm;Europalms;58,35;58,35;31.10.2025;72,02;72,02;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
83330320;Běhoun s květy růže a LED osvětlením, 120cm;Europalms;22,13;15,76;31.12.2026;29,11;20,48;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
88540571;230V GU-10 48 LED 100 bílá 6400K Omnilux;Omnilux;5,96;5,96;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
89101930;MSD Platinum 5R Philips výbojka, 8000K, 2000h;Philips;125,42;125,42;;148,16;148,16;0;MULTI-LITE Lichttechnik Handels GmbH;Senefelder-Ring 61, 21465 Reinbek, Germany;shop@multi-lite.de;+4940669930;www.multi-lite.com;
59007051;Eurolite MCS-4248-90°, přídavný mobilní závěsný stojan  ;Eurolite;352,97;352,97;;435,76;435,76;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51930295;Eurolite difuzní filtr 25 pro BAR PMB-8 QCL;Eurolite;80,72;80,72;;103,49;103,49;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
3030744P;Sommer Cable CLUB mikrofonní kabel, 2x0,34 mm, černý, 100 m cívka;Sommer Cable;151,64;151,64;;184,93;184,93;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
3030744S;Sommer Cable mikrofonní kabel CICADA, 2x0,14 mm, černý, 100 m cívka;Sommer Cable;134,82;134,82;;168,52;168,52;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
5900698G;Eurolite FS-3 podlahový stojan, ocelový, černý;Eurolite;12,01;12,01;28.02.2026;16,82;16,82;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
6000450R;Akustická izolační podložka pro monitory, 265x330x40mm;Omnitronic;12,22;12,22;;16,41;16,41;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
SA172020;QTX QA-400, zesilovač 2x 200W;QTX;157,71;157,71;;195,75;195,75;0;HDT impex s.r.o.;Botanická 283/3, 362 63 Dalovice, Česká republika;info@hdt.cz;+420353222267;www.hdt.cz;
SA172025;QTX QA-1000, zesilovač 2x 500W;QTX;242,14;242,14;;302;302;0;HDT impex s.r.o.;Botanická 283/3, 362 63 Dalovice, Česká republika;info@hdt.cz;+420353222267;www.hdt.cz;
88000020;OMNILUX LED PAR-30 RGB/WW/CW WiFi;Omnilux;18,64;18,64;31.01.2026;25,18;25,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
SA178846;QTX QR15PA, mobilní 15" zvukový systém MP3/SD/USB/2x VHF, 250W;QTX;282,28;282,28;31.01.2026;353,21;353,21;3;HDT impex s.r.o.;Botanická 283/3, 362 63 Dalovice, Česká republika;info@hdt.cz;+420353222267;www.hdt.cz;
59007710;Chain Master BGV-D8, 1000kg, 4m/min, 24m řetěz;Chain Master;2643,21;2643,21;;2936,9;2936,9;0;;;;;;
E1119602;Balast pro PHS-750;Futurelight;477,51;477,51;;596,91;596,91;3;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
59006654;VMB Tower adapter PSU-06 stříbrný;VMB;82,05;82,05;;91,16;91,16;0;Pro Lifts S.L.;Pol Ind Fuente del Jarro, C/Ciudad de Barcelona n.19, 46988 Paterna, Valencia, Spain;info@prolifts.es;+34961718186;www.prolifts.es;
OST01173;Arri TB Location T1 1000W Set M.O., černý;Arri;815,31;815,31;;905,9;905,9;0;;;;;;
59006653;VMB Tower adapter BT-06, černý;VMB;66,6;66,6;;74;74;0;Pro Lifts S.L.;Pol Ind Fuente del Jarro, C/Ciudad de Barcelona n.19, 46988 Paterna, Valencia, Spain;info@prolifts.es;+34961718186;www.prolifts.es;
10451606;OMNITRONIC DJP-604, výkonový zesilovač, 4x 150W;Omnitronic;304,52;304,52;31.01.2026;385,47;385,47;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
10007081;Omnitronic EP-220PS, předzesilovač s BT/MP3/FM;Omnitronic;132,04;132,04;31.07.2025;169,29;169,29;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
10006825;Omnitronic PM-444Pi, 4-kanálový mixážní pult s MP3/BT přehrávačem a USB rozhraním;Omnitronic;216,19;216,19;;277,16;277,16;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
10006824;Omnitronic PM-222P, 2-kanálový mixážní pult s MP3/BT přehrávačem;Omnitronic;120,31;120,31;;154,24;154,24;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
80709781;Omnitronic MPVZ-180.6, 100V 6-zónový mixážní zesilovač, 180W;Omnitronic;384,16;384,16;31.07.2025;492,53;492,53;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26215179;Dimavery LP-600, semiakustická kytara, přírodní;Dimavery;224,96;224,96;;288,41;288,41;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26348035;Dimavery, držák na kytaru, dřevený;Dimavery;12,53;12,53;31.07.2025;16,93;16,93;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
30005250;Matka M8, délka 9mm;Omnitronic;0,56;0,56;;0,88;0,88;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
30124208;Console Road table 2xTT with laptop tray;Omnitronic;339,1;339,1;;423,87;423,87;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
30126012;Roadinger Laptop Case LC-17, kufr pro 17" notebook;Omnitronic;69,9;69,9;31.01.2025;91,99;91,99;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
70064710;Eurolite QuickDMX Outdoor, venkovní bezdrátový DMX vysílač/příijímač;Eurolite;167,8;167,8;31.07.2024;209,75;209,75;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
A4010062;Optoma 5862RK, dotykový displej 4K 86";Optoma;4244,85;4244,85;;4716,5;4716,5;0;;;;;;
A4010052;Optoma 5752RK, dotykový displej 4K 75";Optoma;3057,07;3057,07;;3396,74;3396,74;0;;;;;;
A4010192;Optoma montážní set s bílými tabulemi pro IFPD 5862RK 86";Optoma;1062,77;1062,77;;1180,86;1180,86;0;;;;;;
25026079;Stagg SVY J-FUNK NAT, elektrická baskytara, přírodní;Stagg;280,07;280,07;;378,48;378,48;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
50301585;Montážní deska pro MD-1015/MD-1030/MD-1515;Alutruss;34,07;34,07;;43,68;43,68;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50301590;Montážní deska pro MD-2010;Alutruss;41,27;41,27;;52,91;52,91;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51785920;EUROLITE LED TMH-W555, 37x15W QCL, zoom, DMX;Eurolite;835,11;835,11;;1043,89;1043,89;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278A;Alutruss BE-1G1, zábradlí;Alutruss;102,53;102,53;;131,44;131,44;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278C;Alutruss BE-1G3, zábradlí;Alutruss;245,38;245,38;;299,24;299,24;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278F;Alutruss BE-1GK, svorka pro zábradlí;Alutruss;24,38;24,38;;32,72;32,72;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278H;Alutruss BE-1VK, spojka pro zábradlí;Alutruss;12,77;12,77;;17,14;17,14;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278J;Alutruss BE-1V3, spojka pro zábradlí BE-1G3;Alutruss;121,14;121,14;;151,42;151,42;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278K;Alutruss BE-1V3E, spojka pro zábradlí BE-1G3;Alutruss;121,14;121,14;;151,42;151,42;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278L;Alutruss BE-1T, nastavitelné schody;Alutruss;588,73;588,73;;735,92;735,92;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278M;Alutruss BE-1T, zábradlí pro nastavitelné schody BE-1T;Alutruss;105,15;105,15;;131,44;131,44;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070278S;Alutruss BE-1WG, přepravní vozík;Alutruss;488,69;488,69;;610,87;610,87;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
8070297P;Guil PST-AV/2, výstavní cedule 25x33 cm;Guil;58,27;58,27;;74,71;74,71;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
82509604;Cykas palma, 70 cm;Europalms;46,9;46,9;31.08.2025;57,92;57,92;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
25013859;EVE Perkusní sada;Eve;11,66;9,2;05.04.2026;15,56;12,27;200;;;;;;
5900668C;VMB TE-06 teleskopická věž TOWERLIFT, 500cm, 100kg, černá;VMB;811,78;811,78;;901,98;901,98;0;Pro Lifts S.L.;Pol Ind Fuente del Jarro, C/Ciudad de Barcelona n.19, 46988 Paterna, Valencia, Spain;info@prolifts.es;+34961718186;www.prolifts.es;
41907191;EUROLITE Barndoors MK2, Pro-Flood 1000;Eurolite;23,52;23,52;;31,57;31,57;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
32000076;Eurolite přepravní taška pro pódiový stojan 150 cm;Eurolite;36,12;36,12;;46,3;46,3;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51914602;Eurolite LED IP FL-10 SMD RGB, venkovní barevný reflektor s DO;Eurolite;27,39;27,39;31.07.2025;35,11;35,11;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51914607;Eurolite LED IP FL-30 SMD RGB venkovní reflektor;Eurolite;53,6;53,6;31.05.2024;68,72;68,72;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
82503731;Girlanda z Holandského břečťanu, 180 cm;Europalms;7,8;7,8;;10,27;10,27;12;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51787320;Eurolite LED SL-400 DMX hledáček, 1x 300W LED WW, 3500K;Eurolite;1823,54;1823,54;31.10.2025;2279,42;2279,42;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51787330;Eurolite LED SL-600 DMX hledáček, 1x 600W LED CW, 6500K;Eurolite;2623,53;2623,53;31.10.2025;3279,43;3279,43;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51840925;Futurelight Iris clona pro Profile 200;Futurelight;57,26;57,26;;69,83;69,83;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51840926;Futurelight Gobo držák pro Profile 200;Futurelight;17,83;17,83;;24,09;24,09;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51840927;Futurelight rámeček na filtry pro Profile 200;Futurelight;10,37;10,37;;13,05;13,05;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
70064065;Eurolite EDX-1 MK2 DMX, 1-kanálový stmívač, CEE 7/4;Eurolite;71,67;71,67;;91,89;91,89;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
